step,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,env/id,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
43379,-4.201963496332583,307,-4.201963496332583,307,43379,0,43373,0.216865,0,0.19803650366741682,0.0,-4.4,0.0,0.0,-4.201963496332583,1.0
43943,-8.913386414901074,313,-8.913386414901074,313,43943,0,43937,0.219685,1,0.18661358509893003,0.0,-9.100000000000003,0.0,0.0,-8.913386414901074,1.0
43980,-22.205899418208865,234,-22.205899418208865,234,43980,0,43974,0.21987,3,0.09410058179108993,0.0,-22.299999999999955,0.0,0.0,-22.205899418208865,1.0
44176,-32.9435399294728,297,-32.9435399294728,297,44176,0,44170,0.22085,2,0.15646007052711816,0.0,-33.099999999999916,0.0,0.0,-32.9435399294728,1.0
44732,-9.024086389831876,283,-9.024086389831876,283,44731,0,44725,0.223625,0,0.12591361016812533,0.0,-9.15,0.0,0.0,-9.024086389831876,1.0
44837,-15.643114157966936,232,-15.643114157966936,232,44837,0,44831,0.224155,1,0.10688584203305453,0.0,-15.74999999999999,0.0,0.0,-15.643114157966936,1.0
44957,-10.668135166499928,233,-10.668135166499928,233,44957,0,44951,0.224755,3,0.08186483350007431,0.0,-10.750000000000004,0.0,0.0,-10.668135166499928,1.0
45096,-15.81858986954067,234,-15.81858986954067,234,45096,0,45090,0.22545,2,0.08141013045932935,0.0,-15.899999999999999,0.0,0.0,-15.81858986954067,1.0
45744,-22.393066496392912,233,-22.393066496392912,233,45744,0,45738,0.22869,0,0.10693350360704504,0.0,-22.499999999999957,0.0,0.0,-22.393066496392912,1.0
45749,-11.943361239143035,242,-11.943361239143035,242,45749,0,45745,0.228725,1,0.10663876085696014,0.0,-12.049999999999994,0.0,0.0,-11.943361239143035,1.0
45939,-12.33149379522904,244,-12.33149379522904,244,45939,0,45933,0.229665,3,0.11850620477095893,0.0,-12.45,0.0,0.0,-12.33149379522904,1.0
46228,-3.005153843423594,288,-3.005153843423594,288,46228,0,46222,0.23111,2,0.19484615657640542,0.0,-3.1999999999999993,0.0,0.0,-3.005153843423594,1.0
46678,-23.14511188050971,244,-23.14511188050971,244,46678,0,46672,0.23336,0,0.1048881194902503,0.0,-23.24999999999996,0.0,0.0,-23.14511188050971,1.0
46804,-1.180854875896288,242,-1.180854875896288,242,46804,0,46798,0.23399,1,0.119145124103712,0.0,-1.2999999999999998,0.0,0.0,-1.180854875896288,1.0
46966,-23.68685142641478,313,-23.68685142641478,313,46966,0,46960,0.2348,3,0.16314857358517856,0.0,-23.84999999999996,0.0,0.0,-23.68685142641478,1.0
47757,-18.54157293087501,277,-18.54157293087501,277,47757,0,47751,0.238755,0,0.15842706912496815,0.0,-18.699999999999974,0.0,0.0,-18.54157293087501,1.0
47921,-13.672444600976023,277,-13.672444600976023,277,47921,0,47915,0.239575,1,0.17755539902396825,0.0,-13.849999999999993,0.0,0.0,-13.672444600976023,1.0
48159,-3.859683030169942,274,-3.859683030169942,274,48159,0,48153,0.240765,3,0.19031696983005691,0.0,-4.049999999999999,0.0,0.0,-3.859683030169942,1.0
48400,-4.787451838534812,505,-4.787451838534812,505,48400,0,48394,0.24197,2,0.16254816146518875,0.0,-4.950000000000001,0.0,0.0,-4.787451838534812,1.0
49631,-0.03897778652025305,469,-0.03897778652025305,469,49631,0,49625,0.248125,0,0.21102221347974695,0.0,-0.25,0.0,0.0,-0.03897778652025305,1.0
49705,-26.916882647224032,469,-26.916882647224032,469,49705,0,49699,0.248495,1,0.13311735277590542,0.0,-27.04999999999994,0.0,0.0,-26.916882647224032,1.0
50254,-20.650224508451345,478,-20.650224508451345,478,50254,0,50248,0.25124,2,0.1497754915486211,0.0,-20.799999999999965,0.0,0.0,-20.650224508451345,1.0
50380,-21.5084892608808,246,-21.5084892608808,246,50380,0,50374,0.25187,3,0.09151073911915654,0.0,-21.599999999999955,0.0,0.0,-21.5084892608808,1.0
50588,-8.081001143662832,239,-8.081001143662832,239,50588,0,50582,0.25291,0,0.11899885633717414,0.0,-8.200000000000005,0.0,0.0,-8.081001143662832,1.0
51045,0.13306912098760187,282,0.13306912098760187,282,51045,0,51039,0.255195,1,0.1830691209876019,0.0,-0.05,0.0,0.0,0.13306912098760187,1.0
51218,-15.178987410338015,218,-15.178987410338015,218,51218,0,51212,0.25606,3,0.07101258966197138,0.0,-15.249999999999986,0.0,0.0,-15.178987410338015,1.0
51229,-6.106560468673709,233,-6.106560468673709,233,51229,0,51225,0.256125,2,0.09343953132629394,0.0,-6.200000000000003,0.0,0.0,-6.106560468673709,1.0
51755,0.1155497639697531,274,0.1155497639697531,274,51755,0,51749,0.258745,0,0.1655497639697531,0.0,-0.05,0.0,0.0,0.1155497639697531,1.0
51909,-9.328834103708685,220,-9.328834103708685,220,51909,0,51903,0.259515,1,0.07116589629131814,0.0,-9.400000000000002,0.0,0.0,-9.328834103708685,1.0
52074,-11.545150562866871,245,-11.545150562866871,245,52074,0,52068,0.26034,3,0.10484943713312565,0.0,-11.649999999999995,0.0,0.0,-11.545150562866871,1.0
52662,-18.889182502166058,334,-18.889182502166058,334,52662,0,52656,0.26328,2,0.11081749783391538,0.0,-18.99999999999997,0.0,0.0,-18.889182502166058,1.0
52753,-19.920266698837256,272,-19.920266698837256,272,52753,0,52747,0.263735,0,0.12973330116271972,0.0,-20.049999999999976,0.0,0.0,-19.920266698837256,1.0
52978,-2.6206447511755906,267,-2.6206447511755906,267,52978,0,52972,0.26486,1,0.1793552488244098,0.0,-2.8000000000000003,0.0,0.0,-2.6206447511755906,1.0
53544,-24.233484615471003,260,-24.233484615471003,260,53544,0,53538,0.26769,2,0.1165153845289479,0.0,-24.349999999999948,0.0,0.0,-24.233484615471003,1.0
53663,-9.718745019912726,231,-9.718745019912726,231,53663,0,53655,0.268275,0,0.08125498008728027,0.0,-9.800000000000006,0.0,0.0,-9.718745019912726,1.0
53664,-8.446072588879133,187,-8.446072588879133,187,53664,0,53656,0.26828,1,0.15392741112087083,0.0,-8.600000000000003,0.0,0.0,-8.446072588879133,1.0
53665,0.06117854574452276,23,0.06117854574452276,23,53665,0,53657,0.268285,2,0.06117854574452276,0.0,0.0,0.0,0.0,0.06117854574452276,1.0
55243,-7.71880247820979,233,-7.71880247820979,233,55243,0,876,0.00438,0,0.08119752179021421,0.0,-7.800000000000004,0.0,0.0,-7.71880247820979,1.0
55255,-13.081249689848516,238,-13.081249689848516,238,55255,0,890,0.00445,2,0.11875031015147333,0.0,-13.199999999999989,0.0,0.0,-13.081249689848516,1.0
55278,-12.758940360276593,248,-12.758940360276593,248,55278,0,913,0.004565,1,0.0910596397234046,0.0,-12.849999999999998,0.0,0.0,-12.758940360276593,1.0
55494,-12.646946295261376,250,-12.646946295261376,250,55494,0,1127,0.005635,3,0.10305370473861694,0.0,-12.749999999999991,0.0,0.0,-12.646946295261376,1.0
56176,-2.555028562462848,229,-2.555028562462848,229,56176,0,1809,0.009045,2,0.09497143753715184,0.0,-2.65,0.0,0.0,-2.555028562462848,1.0
56181,-9.421423482729049,255,-9.421423482729049,255,56181,0,1816,0.00908,1,0.12857651727095895,0.0,-9.550000000000006,0.0,0.0,-9.421423482729049,1.0
56312,0.20157453271617062,269,0.20157453271617062,269,56312,0,1945,0.009725,0,0.20157453271617062,0.0,0.0,0.0,0.0,0.20157453271617062,1.0
56848,-0.14629053099259087,275,-0.14629053099259087,275,56848,0,2481,0.012405,3,0.20370946900740916,0.0,-0.35000000000000003,0.0,0.0,-0.14629053099259087,1.0
57341,-0.008925618047299619,274,-0.008925618047299619,274,57341,0,2974,0.01487,1,0.19107438195270038,0.0,-0.2,0.0,0.0,-0.008925618047299619,1.0
57413,-10.659171996406888,274,-10.659171996406888,274,57413,0,3046,0.01523,2,0.19082800359311314,0.0,-10.85,0.0,0.0,-10.659171996406888,1.0
57471,-8.285297990052602,289,-8.285297990052602,289,57471,0,3104,0.01552,0,0.16470200994740364,0.0,-8.450000000000006,0.0,0.0,-8.285297990052602,1.0
58043,-15.725198220045662,302,-15.725198220045662,302,58043,0,3676,0.01838,3,0.1248017799543298,0.0,-15.849999999999993,0.0,0.0,-15.725198220045662,1.0
58263,-11.528639104594351,219,-11.528639104594351,219,58263,0,3896,0.01948,1,0.07136089540564496,0.0,-11.599999999999996,0.0,0.0,-11.528639104594351,1.0
58376,-15.319156549868373,248,-15.319156549868373,248,58376,0,4009,0.020045,0,0.13084345013162366,0.0,-15.449999999999994,0.0,0.0,-15.319156549868373,1.0
58409,-11.169012561300528,236,-11.169012561300528,236,58409,0,4042,0.02021,2,0.0809874386994735,0.0,-11.25,0.0,0.0,-11.169012561300528,1.0
59148,-0.22048975538170856,266,-0.22048975538170856,266,59148,0,4781,0.023905,3,0.17951024461829146,0.0,-0.4,0.0,0.0,-0.22048975538170856,1.0
59163,-17.217939290585708,230,-17.217939290585708,230,59163,0,4798,0.02399,1,0.08206070941427479,0.0,-17.299999999999983,0.0,0.0,-17.217939290585708,1.0
59411,-10.534478814135428,266,-10.534478814135428,266,59411,0,5044,0.02522,0,0.11552118586457294,0.0,-10.649999999999999,0.0,0.0,-10.534478814135428,1.0
59413,-21.118947881947356,241,-21.118947881947356,241,59413,0,5048,0.02524,2,0.08105211805260701,0.0,-21.199999999999964,0.0,0.0,-21.118947881947356,1.0
60127,-17.307417338246868,239,-17.307417338246868,239,60127,0,5760,0.0288,1,0.09258266175311544,0.0,-17.39999999999998,0.0,0.0,-17.307417338246868,1.0
60279,-11.73404469589565,288,-11.73404469589565,288,60279,0,5912,0.02956,3,0.1659553041043489,0.0,-11.899999999999999,0.0,0.0,-11.73404469589565,1.0
60350,-10.080568340633224,242,-10.080568340633224,242,60350,0,5983,0.029915,0,0.11943165936677352,0.0,-10.2,0.0,0.0,-10.080568340633224,1.0
60501,-11.377913193080738,263,-11.377913193080738,263,60501,0,6134,0.03067,2,0.17208680691926373,0.0,-11.55,0.0,0.0,-11.377913193080738,1.0
61074,-19.85873240404541,244,-19.85873240404541,244,61074,0,6707,0.033535,1,0.09126759595456331,0.0,-19.94999999999997,0.0,0.0,-19.85873240404541,1.0
61178,-18.807313476147826,240,-18.807313476147826,240,61178,0,6811,0.034055,3,0.092686523852141,0.0,-18.899999999999967,0.0,0.0,-18.807313476147826,1.0
61789,-3.2266113622914188,280,-3.2266113622914188,280,61789,0,7422,0.03711,2,0.12338863770858101,0.0,-3.3499999999999996,0.0,0.0,-3.2266113622914188,1.0
61913,-21.905124951238175,229,-21.905124951238175,229,61913,0,7546,0.03773,1,0.09487504876178245,0.0,-21.999999999999954,0.0,0.0,-21.905124951238175,1.0
62277,-8.859113872362224,474,-8.859113872362224,474,62277,0,7910,0.03955,0,0.24088612763778028,0.0,-9.100000000000001,0.0,0.0,-8.859113872362224,1.0
62813,-7.706899437531187,241,-7.706899437531187,241,62813,0,8446,0.04223,2,0.09310056246881901,0.0,-7.800000000000006,0.0,0.0,-7.706899437531187,1.0
62939,-15.093443839695134,235,-15.093443839695134,235,62939,0,8572,0.04286,1,0.10655616030485734,0.0,-15.19999999999999,0.0,0.0,-15.093443839695134,1.0
63005,-27.417465349943683,490,-27.417465349943683,490,63005,0,8638,0.04319,3,0.1825346500562585,0.0,-27.59999999999994,0.0,0.0,-27.417465349943683,1.0
63265,-2.269529580074808,252,-2.269529580074808,252,63265,0,8898,0.04449,0,0.13047041992519215,0.0,-2.4000000000000004,0.0,0.0,-2.269529580074808,1.0
63827,-6.142941603038626,234,-6.142941603038626,234,63827,0,9460,0.0473,3,0.10705839696137802,0.0,-6.2500000000000036,0.0,0.0,-6.142941603038626,1.0
63948,-29.122453844215492,276,-29.122453844215492,276,63948,0,9581,0.047905,2,0.1275461557844411,0.0,-29.249999999999936,0.0,0.0,-29.122453844215492,1.0
63953,-18.03498733437577,261,-18.03498733437577,261,63953,0,9588,0.04794,1,0.16501266562420389,0.0,-18.199999999999974,0.0,0.0,-18.03498733437577,1.0
64671,-0.0847713790976483,300,-0.0847713790976483,300,64671,0,10304,0.05152,0,0.11522862090235171,0.0,-0.2,0.0,0.0,-0.0847713790976483,1.0
64775,-13.728585770648449,216,-13.728585770648449,216,64775,0,10408,0.05204,2,0.07141422935154128,0.0,-13.799999999999992,0.0,0.0,-13.728585770648449,1.0
64963,-3.8472539268991217,284,-3.8472539268991217,284,64963,0,10596,0.05298,3,0.15274607310087784,0.0,-3.9999999999999996,0.0,0.0,-3.8472539268991217,1.0
65042,-5.783591795050582,270,-5.783591795050582,270,65042,0,10675,0.053375,1,0.16640820494942046,0.0,-5.950000000000003,0.0,0.0,-5.783591795050582,1.0
65677,-20.859241778415154,288,-20.859241778415154,288,65677,0,11310,0.05655,0,0.14075822158481766,0.0,-20.999999999999968,0.0,0.0,-20.859241778415154,1.0
65797,-15.293244085892372,238,-15.293244085892372,238,65797,0,11430,0.05715,2,0.10675591410761295,0.0,-15.399999999999986,0.0,0.0,-15.293244085892372,1.0
65861,-12.579536938128266,225,-12.579536938128266,225,65861,0,11494,0.05747,1,0.07046306187173594,0.0,-12.65,0.0,0.0,-12.579536938128266,1.0
66516,-14.371267322913448,399,-14.371267322913448,399,66516,0,12149,0.060745,3,0.17873267708653987,0.0,-14.549999999999988,0.0,0.0,-14.371267322913448,1.0
66610,-17.29505458392266,244,-17.29505458392266,244,66610,0,12243,0.061215,0,0.10494541607732358,0.0,-17.399999999999984,0.0,0.0,-17.29505458392266,1.0
66866,-0.03000124574744184,231,-0.03000124574744184,231,66866,0,12499,0.062495,1,0.06999875425255817,0.0,-0.1,0.0,0.0,-0.03000124574744184,1.0
67168,-3.498068256315977,327,-3.498068256315977,327,67168,0,12801,0.064005,2,0.15193174368402232,0.0,-3.649999999999999,0.0,0.0,-3.498068256315977,1.0
67355,-20.6550065164151,227,-20.6550065164151,227,67355,0,12988,0.06494,3,0.0949934835848601,0.0,-20.74999999999996,0.0,0.0,-20.6550065164151,1.0
67805,-18.131885885819116,247,-18.131885885819116,247,67805,0,13438,0.06719,1,0.11811411418085511,0.0,-18.24999999999997,0.0,0.0,-18.131885885819116,1.0
67862,-8.390781911020698,284,-8.390781911020698,284,67862,0,13495,0.067475,0,0.15921808897930645,0.0,-8.550000000000002,0.0,0.0,-8.390781911020698,1.0
68174,-10.358487481158711,273,-10.358487481158711,273,68174,0,13807,0.069035,2,0.1915125188412874,0.0,-10.549999999999999,0.0,0.0,-10.358487481158711,1.0
68609,-0.09777859762440558,281,-0.09777859762440558,281,68609,0,14242,0.07121,3,0.20222140237559447,0.0,-0.30000000000000004,0.0,0.0,-0.09777859762440558,1.0
69082,-5.156675108619359,237,-5.156675108619359,237,69082,0,14715,0.073575,2,0.09332489138064178,0.0,-5.25,0.0,0.0,-5.156675108619359,1.0
69294,-2.31202068901062,348,-2.31202068901062,348,69294,0,14927,0.074635,0,0.18797931098937984,0.0,-2.5,0.0,0.0,-2.31202068901062,1.0
69537,-1.6548877390985903,229,-1.6548877390985903,229,69537,0,15170,0.07585,3,0.09511226090140965,0.0,-1.75,0.0,0.0,-1.6548877390985903,1.0
69687,-26.35186070118774,490,-26.35186070118774,490,69687,0,15320,0.0766,1,0.2481392988122028,0.0,-26.59999999999994,0.0,0.0,-26.35186070118774,1.0
70155,-7.380152520221216,269,-7.380152520221216,269,70155,0,15788,0.07894,2,0.16984747977878734,0.0,-7.550000000000003,0.0,0.0,-7.380152520221216,1.0
70466,-4.647752819310066,254,-4.647752819310066,254,70466,0,16099,0.080495,3,0.1022471806899361,0.0,-4.750000000000002,0.0,0.0,-4.647752819310066,1.0
70577,-25.744409425901278,241,-25.744409425901278,241,70577,0,16210,0.08105,1,0.10559057409866995,0.0,-25.849999999999945,0.0,0.0,-25.744409425901278,1.0
71442,-17.242841893735125,282,-17.242841893735125,282,71442,0,17075,0.085375,3,0.15715810626486076,0.0,-17.399999999999984,0.0,0.0,-17.242841893735125,1.0
71582,-0.6079108863498854,239,-0.6079108863498854,239,71582,0,17215,0.086075,1,0.09208911365011464,0.0,-0.7000000000000001,0.0,0.0,-0.6079108863498854,1.0
72320,-21.145373605811038,247,-21.145373605811038,247,72320,0,17953,0.089765,3,0.10462639418892239,0.0,-21.24999999999996,0.0,0.0,-21.145373605811038,1.0
72375,-21.118591143525133,727,-21.118591143525133,727,72375,0,18008,0.09004,0,0.9814088564748356,0.0,-22.099999999999962,0.0,0.0,-21.118591143525133,1.0
72953,0.1957387811411982,314,0.1957387811411982,314,72953,0,18586,0.09293,1,0.2457387811411982,0.0,-0.05,0.0,0.0,0.1957387811411982,1.0
73291,-14.371188879261844,250,-14.371188879261844,250,73291,0,18924,0.09462,0,0.12881112073815387,0.0,-14.499999999999996,0.0,0.0,-14.371188879261844,1.0
73379,-24.77082236014238,275,-24.77082236014238,275,73379,0,19012,0.09506,3,0.12917763985758243,0.0,-24.89999999999996,0.0,0.0,-24.77082236014238,1.0
73553,-23.873365861716422,768,-23.873365861716422,768,73553,0,19186,0.09593,2,0.9766341382835229,0.0,-24.849999999999948,0.0,0.0,-23.873365861716422,1.0
73902,0.044642802528713055,229,0.044642802528713055,229,73902,0,19535,0.097675,1,0.09464280252871306,0.0,-0.05,0.0,0.0,0.044642802528713055,1.0
74230,-16.20743910781196,243,-16.20743910781196,243,74230,0,19863,0.099315,3,0.09256089218803074,0.0,-16.29999999999999,0.0,0.0,-16.20743910781196,1.0
74348,-6.3287196600540865,216,-6.3287196600540865,216,74348,0,19981,0.099905,2,0.07128033994591755,0.0,-6.400000000000004,0.0,0.0,-6.3287196600540865,1.0
74779,-22.180731054223052,238,-22.180731054223052,238,74779,0,20412,0.10206,1,0.11926894577689792,0.0,-22.29999999999995,0.0,0.0,-22.180731054223052,1.0
75217,-21.730526186735695,267,-21.730526186735695,267,75217,0,20850,0.10425,3,0.1694738132642663,0.0,-21.89999999999996,0.0,0.0,-21.730526186735695,1.0
75294,-17.24459502054295,244,-17.24459502054295,244,75294,0,20927,0.104635,2,0.10540497945702595,0.0,-17.349999999999977,0.0,0.0,-17.24459502054295,1.0
75453,-12.433943420493081,453,-12.433943420493081,453,75453,0,21086,0.10543,0,0.31605657950691557,0.0,-12.749999999999996,0.0,0.0,-12.433943420493081,1.0
75597,-20.27991969324191,226,-20.27991969324191,226,75597,0,21230,0.10615,1,0.07008030675805134,0.0,-20.349999999999962,0.0,0.0,-20.27991969324191,1.0
76324,-4.21880975706681,234,-4.21880975706681,234,76324,0,21957,0.109785,2,0.0811902429331904,0.0,-4.300000000000002,0.0,0.0,-4.21880975706681,1.0
76347,-8.52413978468854,298,-8.52413978468854,298,76347,0,21981,0.109905,3,0.22586021531146502,0.0,-8.750000000000005,0.0,0.0,-8.52413978468854,1.0
76360,-17.780758724295556,235,-17.780758724295556,235,76360,0,21995,0.109975,0,0.06924127570442531,0.0,-17.84999999999998,0.0,0.0,-17.780758724295556,1.0
76559,-6.405725093924484,233,-6.405725093924484,233,76559,0,22192,0.11096,1,0.09427490607551907,0.0,-6.500000000000003,0.0,0.0,-6.405725093924484,1.0
77201,-14.329530778801955,224,-14.329530778801955,224,77201,0,22834,0.11417,3,0.07046922119804051,0.0,-14.399999999999995,0.0,0.0,-14.329530778801955,1.0
77213,-13.168832467203547,233,-13.168832467203547,233,77213,0,22848,0.11424,2,0.0811675327964451,0.0,-13.249999999999991,0.0,0.0,-13.168832467203547,1.0
77234,-26.759633101753497,250,-26.759633101753497,250,77234,0,22868,0.11434,0,0.09036689824643344,0.0,-26.84999999999993,0.0,0.0,-26.759633101753497,1.0
78117,-19.61838568753779,233,-19.61838568753779,233,78117,0,23750,0.11875,2,0.08161431246218473,0.0,-19.699999999999974,0.0,0.0,-19.61838568753779,1.0
78248,-21.283202602054732,269,-21.283202602054732,269,78248,0,23881,0.119405,0,0.1167973979452382,0.0,-21.39999999999997,0.0,0.0,-21.283202602054732,1.0
78320,-19.797389501696014,280,-19.797389501696014,280,78320,0,23953,0.119765,3,0.10261049830395243,0.0,-19.899999999999967,0.0,0.0,-19.797389501696014,1.0
79049,-6.020668891906741,238,-6.020668891906741,238,79049,0,24682,0.12341,2,0.07933110809326172,0.0,-6.100000000000003,0.0,0.0,-6.020668891906741,1.0
79246,-19.395627398946978,249,-19.395627398946978,249,79246,0,24879,0.124395,3,0.10437260105298915,0.0,-19.499999999999968,0.0,0.0,-19.395627398946978,1.0
79703,-18.52569397223511,348,-18.52569397223511,348,79703,0,25336,0.12668,0,0.12430602776485943,0.0,-18.64999999999997,0.0,0.0,-18.52569397223511,1.0
80150,-16.900543488585413,774,-16.900543488585413,774,80150,0,25783,0.128915,1,0.99945651141457,0.0,-17.899999999999984,0.0,0.0,-16.900543488585413,1.0
80226,-17.154128871420134,271,-17.154128871420134,271,80226,0,25859,0.129295,3,0.1958711285798446,0.0,-17.349999999999977,0.0,0.0,-17.154128871420134,1.0
80318,-12.330823451456821,335,-12.330823451456821,335,80318,0,25951,0.129755,2,0.11917654854318369,0.0,-12.450000000000005,0.0,0.0,-12.330823451456821,1.0
80696,-15.510629654925797,250,-15.510629654925797,250,80696,0,26329,0.131645,0,0.08937034507419753,0.0,-15.599999999999994,0.0,0.0,-15.510629654925797,1.0
81193,-8.207615194652396,259,-8.207615194652396,259,81193,0,26826,0.13413,1,0.1423848053476085,0.0,-8.350000000000005,0.0,0.0,-8.207615194652396,1.0
81217,-25.219059022820463,236,-25.219059022820463,236,81217,0,26851,0.134255,2,0.08094097717948583,0.0,-25.299999999999947,0.0,0.0,-25.219059022820463,1.0
81248,-5.947290353194529,252,-5.947290353194529,252,81248,0,26881,0.134405,3,0.102709646805473,0.0,-6.050000000000003,0.0,0.0,-5.947290353194529,1.0
81808,-15.619048462328688,251,-15.619048462328688,251,81808,0,27441,0.137205,0,0.1309515376712965,0.0,-15.749999999999986,0.0,0.0,-15.619048462328688,1.0
82195,-10.6921129128,235,-10.6921129128,235,82195,0,27828,0.13914,3,0.10788708719999894,0.0,-10.8,0.0,0.0,-10.6921129128,1.0
82211,-7.206109643272734,233,-7.206109643272734,233,82211,0,27846,0.13923,2,0.09389035672726839,0.0,-7.300000000000003,0.0,0.0,-7.206109643272734,1.0
82359,-15.23951584741343,327,-15.23951584741343,327,82359,0,27992,0.13996,1,0.16048415258656376,0.0,-15.399999999999991,0.0,0.0,-15.23951584741343,1.0
82808,-8.058910976658703,245,-8.058910976658703,245,82808,0,28441,0.142205,0,0.09108902334130328,0.0,-8.150000000000006,0.0,0.0,-8.058910976658703,1.0
83101,-11.10658977525131,237,-11.10658977525131,237,83101,0,28734,0.14367,2,0.09341022474869438,0.0,-11.200000000000005,0.0,0.0,-11.10658977525131,1.0
